latitude,longitude,photon height,confidence code
27.22892675913128,75.53621353842621,390.97144,4
27.22893317425603,75.53621282011362,391.1455,4
27.228958829769486,75.53621007128129,391.1378,4
27.228965246923817,75.53620935614393,391.29517,4
27.228971658048703,75.53620869541186,391.14514,4
27.228971658042706,75.53620869549088,391.1447,4
27.228978073106127,75.53620800848557,391.14328,4
27.228978072684097,75.536208014051,391.11166,4
27.228984380892587,75.53620736798467,391.0973,4
27.22898438201126,75.53620735323285,391.1811,4
27.228984378781956,75.53620739581741,390.93915,4
27.228990802771683,75.53620667730145,391.1039,4
27.228990796968095,75.53620675383327,390.6691,4
27.228997220934076,75.53620598616502,391.1159,4
27.22899721639008,75.53620604608692,390.77548,4
27.229003641506132,75.53620528881231,391.1625,4
27.229003640953632,75.5362052960983,391.12112,4
27.229010061718366,75.53620462170674,391.03656,4
27.229016483590538,75.5362039080959,391.17642,4
27.229016481847903,75.53620393107661,391.04587,4
27.229016485439576,75.53620388371213,391.31494,4
27.22902932872183,75.53620248861921,391.41235,4
27.2290293252267,75.53620253471097,391.15048,4
27.229029326739116,75.53620251476612,391.2638,4
27.229035749686027,75.53620181289944,391.33713,4
27.22904216839521,75.53620114206646,391.23575,4
27.229042166596905,75.53620116578182,391.101,4
27.22904859020007,75.5362004555593,391.22272,4
27.22905500982226,75.53619977286723,391.18958,4
27.22905501001197,75.53619977036533,391.2038,4
27.22906143344959,75.53619906238963,391.3136,4
27.22906785288628,75.53619838209144,391.26773,4
27.229074277152282,75.53619766302147,391.4414,4
27.229081196664463,75.53619028017894,429.4802,0
27.22908711860566,75.53619629262985,391.4063,4
27.229093534709587,75.53619565548227,391.117,4
27.229106380548323,75.53619422535812,391.42377,4
27.229119215092535,75.53619294235023,390.8964,4
27.229119219910817,75.53619287880441,391.25742,4
27.22911922365371,75.53619282944129,391.53787,4
27.229138482115125,75.53619080032658,391.3447,4
27.229144900546167,75.53619015397857,391.10974,4
27.229144906423336,75.53619007646577,391.5501,4
27.22915132957581,75.5361893411947,391.82193,4
27.229157745268214,75.53618872848749,391.39664,4
27.229157745323093,75.5361887277637,391.40076,4
27.22916416577449,75.53618802634692,391.48102,4
27.229164162860723,75.5361880647766,391.2627,4
27.229177010084943,75.53618660063832,391.7715,4
27.229189841026727,75.53618534693375,391.08633,4
27.229196277326178,75.53618445612415,392.24335,4
27.22919625930003,75.53618469387814,390.8926,4
27.229202689481365,75.53618385748811,391.74197,4
27.229202687231915,75.53618388715716,391.5734,4
27.229209109016868,75.53618318524056,391.658,4
27.229209106974167,75.53618321218266,391.50494,4
27.22921552414138,75.536182519761,391.53827,4
27.22921552313459,75.53618253304023,391.46283,4
27.229215527417868,75.5361824765456,391.78378,4
27.22922194764781,75.53618179237849,391.76828,4
27.229228375406162,75.53618098242391,392.4689,4
27.22923478108703,75.53618046215237,391.52414,4
27.229234784081115,75.53618042266093,391.7485,4
27.22923478282487,75.53618043923059,391.65436,4
27.229241203506724,75.53617974455956,391.69962,4
27.229241199526015,75.53617979706473,391.4013,4
27.22924119967039,75.53617979516036,391.41214,4
27.229241203653903,75.53617974261829,391.71063,4
27.22924762440089,75.53617904546697,391.7703,4
27.229247622118187,75.53617907557573,391.59924,4
27.229254042510203,75.53617835640588,391.78552,4
27.22926046114904,75.53617768366146,391.70724,4
27.229260459971727,75.53617769919032,391.61902,4
27.229260462553494,75.5361776651365,391.81247,4
27.229279713895217,75.53617564631791,391.5853,4
27.22928613544186,75.53617490277033,391.91177,4
27.229286131549177,75.53617495411613,391.62006,4
27.229286133064164,75.536174934133,391.73358,4
27.229292551065903,75.53617426038508,391.6627,4
27.229292550382784,75.53617426939576,391.61148,4
27.229292552874377,75.53617423653046,391.7982,4
27.22929896805144,75.53617357298262,391.67084,4
27.229305387206068,75.53617287990708,391.71036,4
27.22930538645343,75.53617288983483,391.65396,4
27.22931180435556,75.53617218612175,391.75543,4
27.229311805704388,75.53617216832984,391.8565,4
27.22931822399782,75.53617148229273,391.8567,4
27.22931822140069,75.5361715165508,391.66208,4
27.22931822195453,75.53617150924518,391.70358,4
27.22931822178404,75.53617151149416,391.6908,4
27.229324637415395,75.53617083408514,391.6434,4
27.22932463880243,75.53617081578899,391.74734,4
27.229324638493857,75.53617081985935,391.72424,4
27.2293246370938,75.53617083832738,391.6193,4
27.229324639531136,75.53617080617677,391.80197,4
27.229324637953372,75.5361708269888,391.68372,4
27.229337469493682,75.53616948509122,391.51538,4
27.229343891074897,75.53616874645111,391.81567,4
27.229343888889257,75.53616877528208,391.6519,4
27.229356723464058,75.53616737892355,391.79474,4
27.229356723263432,75.5361673815701,391.77972,4
27.22936313738228,75.53616670891499,391.70718,4
27.22936313665626,75.53616671849196,391.65277,4
27.229369554368084,75.53616599586968,391.86438,4
27.229375967923268,75.53616535047686,391.63638,4
27.229375969881627,75.53616532464358,391.78314,4
27.22938880087425,75.5361639495856,391.8079,4
27.22939539796961,75.53616082125198,405.68927,3
27.229395215389946,75.53616328338654,391.69894,4
27.22939521425696,75.53616329833237,391.614,4
27.229408042666496,75.53616191565493,391.68488,4
27.22942087163422,75.53616053905816,391.7211,4
27.229420873111856,75.53616051956541,391.83185,4
27.229427288947495,75.53615982149051,391.9053,4
27.229427285425523,75.53615986795184,391.64136,4
27.229433697919333,75.53615916091596,391.7683,4
27.229433699809157,75.53615913598574,391.90994,4
27.229433699308508,75.5361591425902,391.8724,4
27.229433694213082,75.53615920980837,391.49054,4
27.229433696537093,75.53615917915035,391.6647,4
27.22944652605625,75.5361577710868,391.88174,4
27.229446524332705,75.53615779382378,391.7526,4
27.229446524230625,75.53615779517041,391.74493,4
27.22944652571586,75.53615777557717,391.85623,4
27.2294593505068,75.53615641727679,391.79156,4
27.22945935157699,75.5361564031587,391.87177,4
27.229472176005068,75.5361550367002,391.8544,4
27.22947858707544,75.53615437610354,391.7169,4
27.229478585461482,75.5361543973954,391.59592,4
27.22947858730234,75.53615437311025,391.7339,4
27.229478588893176,75.53615435212352,391.85312,4
27.229484999260606,75.53615367243746,391.82547,4
27.229491408110217,75.5361530093774,391.70355,4
27.22949140849218,75.53615300433832,391.7322,4
27.22949140768268,75.53615301501759,391.6715,4
27.22949781946785,75.53615233479488,391.6462,4
27.229504217849204,75.53615180376174,390.77463,4
27.229504230569802,75.53615163594522,391.72803,4
27.2295170513911,75.53615026922478,391.71524,4
27.229523457005897,75.53614965626446,391.30865,4
27.229523463682163,75.53614956818683,391.80902,4
27.22952986961246,75.53614892243728,391.59006,4
27.229536280383652,75.53614823415404,391.6118,4
27.22954439464386,75.53612464105815,521.7819,0
27.229542691813652,75.53614750848084,391.8473,4
27.22954269137513,75.53614751426608,391.81442,4
27.22954268942071,75.53614754005031,391.66794,4
27.229549096680834,75.53614689064561,391.46915,4
27.229549103369834,75.53614680239855,391.9705,4
27.229549099145302,75.53614685813223,391.65387,4
27.22954909591766,75.536146900714,391.41196,4
27.22956191607232,75.53614549121764,391.64496,4
27.229561916879465,75.53614548056886,391.70547,4
27.229568321815858,75.53614482540083,391.54114,4
27.229568324335585,75.53614479215814,391.73,4
27.229568322952808,75.53614481040103,391.62637,4
27.229574736468006,75.53614406316494,391.98413,4
27.229574727264318,75.53614418458957,391.29428,4
27.229581140656727,75.53614341007174,391.80838,4
27.22958113952132,75.53614342505126,391.72327,4
27.229581140066898,75.53614341785335,391.76416,4
27.229587548384423,75.53614270634432,391.92044,4
27.22958754472891,75.53614275457197,391.64645,4
27.22959395500393,75.53614203824652,391.82913,4
27.229600357843402,75.53614139102329,391.6205,4
27.22960676542703,75.53614070215167,391.64752,4
27.229606765616417,75.5361406996529,391.6617,4
27.229613172335238,75.53614001811636,391.64722,4
27.229619575652084,75.5361393523754,391.54428,4
27.22961957736007,75.53613932984133,391.6723,4
27.2296195789728,75.53613930856388,391.79318,4
27.229619578254376,75.5361393180424,391.73932,4
27.229619576792686,75.53613933732697,391.62976,4
27.22962598250292,75.5361386358752,391.72986,4
27.229625981890898,75.53613864394997,391.684,4
27.22962598004109,75.53613866835518,391.54535,4
27.229625980364254,75.5361386640915,391.56955,4
27.229632388969847,75.53613794525573,391.7674,4
27.229632390640745,75.53613792321082,391.89264,4
27.22963238453617,75.53613800375119,391.43506,4
27.229632389015393,75.53613794465474,391.7708,4
27.229632380222704,75.53613806066056,391.11176,4
27.229632389315547,75.53613794069472,391.7933,4
27.229638792697394,75.53613726160384,391.76663,4
27.229645197566317,75.53613658364792,391.7325,4
27.229645199072586,75.53613656377505,391.8454,4
27.22964519550668,75.53613661082187,391.57812,4
27.229651599526893,75.53613588985866,391.79077,4
27.229651596708052,75.53613592704917,391.57947,4
27.229658004811046,75.53613519789232,391.8365,4
27.229657999361457,75.53613526979201,391.428,4
27.229664404292958,75.53613455319629,391.61493,4
27.22966440705281,75.53613451678375,391.8218,4
27.22966441150982,75.5361344579796,392.15588,4
27.22966440872383,75.5361344947369,391.94705,4
27.22966440858599,75.53613449655556,391.9367,4
27.229670811692916,75.53613382467128,391.8686,4
27.22967079847642,75.53613399904543,390.87793,4
27.229677196055277,75.53613337076399,390.56335,4
27.229683606496106,75.53613256919442,391.23334,4
27.22969001766431,75.53613177778979,391.84457,4
27.229690018054356,75.53613177264356,391.8738,4
27.229690017446988,75.53613178065709,391.82828,4
27.229696410559058,75.53613122304235,391.1114,4
27.22969641031997,75.53613122619679,391.09348,4
27.229709224754924,75.53612970038037,391.99377,4
27.229709221968513,75.53612973714405,391.7849,4
27.229716319434893,75.5361196869851,445.00577,0
27.229722006361634,75.53612856469715,390.6792,4
27.229722009244245,75.53612852666413,390.8953,4
27.22972841167421,75.53612782356407,391.0054,4
27.229728420203532,75.53612771102836,391.6447,4
27.229741215836174,75.5361263878583,391.39462,4
27.229747603192898,75.53612584488177,390.59644,4
27.229747605039183,75.53612582052179,390.73483,4
27.229754009958764,75.53612506613737,391.13657,4
27.229761143523376,75.53611450737982,447.24734,0
27.229760415638125,75.53612427211343,391.76474,4
27.229760405750902,75.53612440256663,391.02362,4
27.229760405581718,75.53612440479871,391.01096,4
27.22976681663722,75.53612356011712,391.9258,4
27.22976681513574,75.53612357992778,391.81326,4
27.229766802253035,75.53612374990388,390.84763,4
27.22976680600484,75.53612370040207,391.12885,4
27.2297668048312,75.53612371588743,391.04086,4
27.229766804128293,75.53612372516156,390.9882,4
27.22977319850763,75.53612307085773,390.8227,4
27.229779597025573,75.53612238218466,390.85135,4
27.229779597584347,75.53612237481201,390.89325,4
27.22977960097725,75.53612233004543,391.14758,4
27.229779601039485,75.53612232922437,391.15222,4
27.229785992014428,75.5361217103919,390.78534,4
27.229792386002778,75.53612107199906,390.52844,4
27.229792392161798,75.53612099073553,390.9901,4
27.22979237848679,75.5361211711667,389.96506,4
27.229792401292265,75.5361208702661,391.6745,4
27.22979238817489,75.5361210433396,390.69125,4
27.229805181256737,75.53611965993036,390.7845,4
27.229811574693127,75.5361189895265,390.71072,4
27.22981156933661,75.53611906020178,390.3092,4
27.22981793588753,75.5361187646634,388.10464,4
27.229824364197082,75.53611762449275,390.6997,4
27.22982437108995,75.53611753354609,391.2164,4
27.22983076169551,75.5361169109525,390.8699,4
27.22983715435716,75.53611623143655,390.848,4
27.229837148988274,75.5361163022755,390.44556,4
27.229837153335232,75.53611624492022,390.7714,4
27.229837152201547,75.53611625987845,390.6864,4
27.22983689730957,75.53611967665951,371.27286,0
27.229837152429212,75.53611625687452,390.70346,4
27.229843550215193,75.53611552981566,390.9505,4
27.229843546080872,75.53611558436548,390.6406,4
27.229843549099225,75.53611554454024,390.86685,4
27.229843546775577,75.53611557519933,390.69266,4
27.229849939309336,75.53611488762432,390.71655,4
27.229849941224774,75.53611486235143,390.8601,4
27.229856334199514,75.53611416406768,390.94482,4
27.229856332926005,75.53611418087081,390.84937,4
27.229856328553886,75.53611423855828,390.52164,4
27.229862722408537,75.53611352463525,390.69516,4
27.229875505999164,75.53611215957162,390.68442,4
27.229875506763708,75.53611214948383,390.7417,4
27.229875506372473,75.53611215464603,390.71237,4
27.22987550734174,75.53611214185715,390.78503,4
27.229888286642616,75.53611081366273,390.56476,4
27.229894674544504,75.53611015275347,390.43707,4
27.229894679124165,75.53611009232726,390.78036,4
27.229901068645162,75.53610943002055,390.65942,4
27.229901067775014,75.53610944150186,390.59418,4
27.229901067900926,75.53610943984036,390.60364,4
27.229901070796892,75.53610940162963,390.8207,4
27.229907456757907,75.53610875640659,390.60382,4
27.22990745696765,75.53610875363914,390.61954,4
27.229907455349128,75.5361087749947,390.49823,4
27.22991385339203,75.53610799030672,391.07248,4
27.22991384387065,75.53610811593643,390.35876,4
27.229920233601753,75.5361074110202,390.48093,4
27.229920233683732,75.53610740993845,390.48706,4
27.229920234982405,75.53610739280313,390.5844,4
27.229933009652857,75.53610605615789,390.41165,4
27.229939403658765,75.53610530478798,390.79642,4
27.229945788393984,75.53610464582826,390.6573,4
27.229945787466967,75.53610465805995,390.5878,4
27.22994578715855,75.53610466212943,390.5647,4
27.229953761333583,75.53608267755519,511.59674,0
27.22995217299806,75.53610398359967,390.53668,4
27.22995856260687,75.53610327524356,390.67688,4
27.229964948714976,75.53610258316195,390.72574,4
27.22997133385166,75.5361019237981,390.58746,4
27.229977720125703,75.53610124441678,390.56284,4
27.22997771935948,75.5361012545268,390.5054,4
27.229984105729557,75.536100543964,390.659,4
27.22998410329079,75.53610057614222,390.4762,4
27.229990490797952,75.53609984556839,390.74338,4
27.229990488376597,75.53609987751696,390.56186,4
27.229996874134862,75.536099189912,390.58368,4
27.22999687492107,75.53609917953837,390.64264,4
27.229996873632718,75.53609919653755,390.54605,4
27.230003256174886,75.53609852145888,390.49777,4
27.230009643851492,75.536097798527,390.7201,4
27.2300160238833,75.5360971465627,390.54028,4
27.230016026424718,75.53609711303008,390.7308,4
27.230028792727076,75.53609573668207,390.78113,4
27.23003517097754,75.5360951181235,390.41003,4
27.2300416468609,75.53609315553894,397.6767,3
27.230060669028845,75.53609274241697,388.3669,4
27.230073458617213,75.53609096421243,390.69955,4
27.23007983740615,75.53609027886243,390.7081,4
27.23007983287713,75.53609033862001,390.36862,4
27.23008621141097,75.53608965169455,390.386,4
27.23008621568907,75.53608959524774,390.70667,4
27.23009259390576,75.53608893245305,390.5856,4
27.23009896790599,75.53608829548963,390.3188,4
27.230098972319308,75.53608823725894,390.6496,4
27.230098976014645,75.53608818850141,390.9266,4
27.230098973601145,75.53608822034585,390.7457,4
27.23010535335143,75.53608752747711,390.79517,4
27.230111845341973,75.53608529707512,399.5817,3
27.23011825429897,75.5360842090498,401.87573,3
27.23011810703655,75.53608617889401,390.68365,4
27.230124479336876,75.536085544772,390.40002,4
27.23013723782825,75.53608410353007,390.8138,4
27.230137235215768,75.53608413799964,390.61798,4
27.23013723611721,75.53608412610588,390.68555,4
27.230143611136942,75.53608346640627,390.54547,4
27.230143613876805,75.536083430256,390.75085,4
27.23014998349767,75.53608281209547,390.37576,4
27.230156364388858,75.53608206528347,390.7302,4
27.230156366489897,75.5360820375621,390.88766,4
27.230169115052885,75.53608065425115,390.9715,4
27.230194576925758,75.53607837027036,388.39114,4
27.2301946072695,75.53607796991562,390.6656,4
27.230194606890958,75.53607797491019,390.6372,4
27.230200979550855,75.53607727859838,390.70435,4
27.230200980160156,75.53607727055932,390.75,4
27.230207349919173,75.53607660784417,390.62604,4
27.23020735146462,75.53607658745352,390.74188,4
27.23021371896207,75.53607597477001,390.33228,4
27.23022009471877,75.53607522362502,390.7102,4
27.230220094858172,75.53607522178591,390.72064,4
27.230220093682835,75.53607523729316,390.63254,4
27.230226467488727,75.53607453298554,390.74292,4
27.230239210488588,75.53607314486136,390.84775,4
27.230245576349066,75.53607250594024,390.58707,4
27.230245577805068,75.53607248673013,390.6962,4
27.23025195084361,75.53607177341473,390.85675,4
27.230265028671255,75.53607033327607,390.89346,4
27.23027137601644,75.53606964230211,390.95026,4
27.23028406559519,75.53606833881041,390.61618,4
27.230290410954918,75.5360676852112,390.45865,4
27.230296758222355,75.53606695258583,390.75208,4
27.230296758652273,75.53606694691356,390.7843,4
27.230296758360215,75.53606695076691,390.76242,4
27.230303105052403,75.53606624621368,390.8949,4
27.23030944828411,75.53606560788147,390.64972,4
27.23031579226919,75.5360649307639,390.6257,4
27.230315794972515,75.53606489509716,390.8283,4
27.23031579451999,75.5360649010676,390.7944,4
27.23032214092518,75.5360642127539,390.8325,4
27.230322139183897,75.53606423572764,390.70197,4
27.230328484116523,75.53606353817264,390.7934,4
27.23032848450944,75.53606353298868,390.82285,4
27.23032848538184,75.53606352147887,390.8882,4
27.23034751315798,75.53606154825853,390.47937,4
27.23035385710313,75.53606084890437,390.57953,4
27.23036020404665,75.5360601312422,390.78214,4
27.23036020478078,75.53606012155676,390.83716,4
27.230372891301084,75.53605874857327,390.88818,4
27.23037923208821,75.53605807746156,390.82626,4
27.23037923324367,75.53605806221795,390.91287,4
27.230385575057173,75.53605739916404,390.8036,4
27.23039826002313,75.53605602161059,390.87714,4
27.23039826052236,75.53605601502446,390.91455,4
27.23040460098019,75.5360553372184,390.88885,4
27.230404601735483,75.53605532725435,390.94547,4
27.230410940621123,75.5360546911752,390.68115,4
27.23041094274378,75.5360546631726,390.84024,4
27.230417279364396,75.53605402955715,390.56262,4
27.230423623728182,75.53605331592067,390.73798,4
27.230423620430212,75.53605335942754,390.4908,4
27.230423623937877,75.53605331315434,390.7537,4
27.23042996650168,75.53605259602865,390.94952,4
27.230429963600198,75.5360526343048,390.7321,4
27.23042996428568,75.536052625262,390.78345,4
27.23044898625628,75.53605055992368,390.878,4
27.230455326127473,75.53604989390523,390.7803,4
27.230455326717685,75.53604988611932,390.82452,4
27.230461665427455,75.53604923336107,390.65097,4
27.230468005917253,75.5360485304321,390.76306,4
27.230474345337605,75.53604783973215,390.8051,4
27.230480685754678,75.53604715881518,390.7899,4
27.23049970191964,75.53604512389325,390.69864,4
27.230499702442607,75.53604511699488,390.73785,4
27.23051250629037,75.53604204245103,400.4357,4
27.230512378839165,75.53604375042444,390.7314,4
27.230518891195384,75.53604076589427,403.8008,4
27.230518805889805,75.53604189111769,397.4084,4
27.23053149282022,75.53604037841343,398.22852,4
27.23053154033966,75.53603975161806,401.78937,4
27.230537735446976,75.53604100215986,390.7949,4
27.230544229659866,75.53603825292937,402.52505,4
27.230550413142517,75.53603963037534,390.8095,4
27.23055684755962,75.53603766837429,398.06607,4
27.230563133613906,75.53603769156275,394.04282,4
27.23056326453972,75.53603593786842,404.00684,4
27.23057593368755,75.53603467392986,403.40353,4
27.230575803904276,75.53603641252694,393.52527,4
27.23057576110815,75.5360369769889,390.31857,4
27.23058323489077,75.5360210660791,476.82843,0
27.2305822303864,75.53603452945747,400.3319,4
27.23058226760486,75.53603403856604,403.12067,4
27.23059478298418,75.53603482770784,390.84845,4
27.230601258998384,75.53603231471118,401.23047,4
27.23060127503885,75.53603210315104,402.43237,4
27.230601292470176,75.53603187324673,403.73846,4
27.23060749652266,75.53603297611895,393.5767,4
27.23060745298295,75.53603355036567,390.31436,4
27.2306138320724,75.536032342649,393.27844,4
27.23061383265479,75.53603233496797,393.32208,4
27.230620170486414,75.53603164687792,393.3346,4
27.230620129950758,75.53603218149574,390.29742,4
27.23062650927392,75.53603097116469,393.2749,4
27.23062660890218,75.53602963038416,400.8931,4
27.23063298887238,75.53602838719137,404.0577,4
27.230632809366533,75.53603078143612,390.45474,4
27.230632807386883,75.5360308075449,390.3064,4
27.230639147967,75.53603010899761,390.37494,4
27.230645525308454,75.53602890145531,393.3355,4
27.230645662719507,75.53602706241188,403.78436,4
27.230651865197082,75.53602818848516,393.48566,4
27.23065182581273,75.53602870789793,390.53485,4
27.230658206556342,75.53602748154177,393.5996,4
27.230664545153036,75.53602678712149,393.64285,4
27.230664540321737,75.53602685083717,393.28088,4
27.230677216098197,75.53602553284377,392.96017,4
27.23067722467101,75.53602541978664,393.60245,4
27.230677192265215,75.53602584715036,391.1746,4
27.230683653496403,75.53602351155645,400.5402,4
27.230683558576292,75.53602479015122,393.27527,4
27.2306832667456,75.53602869236786,371.1044,0
27.23068353080389,75.53602515640763,391.19455,4
27.23068985341023,75.5360246769191,390.0136,4
27.230689872177333,75.53602442942464,391.41962,4
27.230696201946007,75.53602388142009,390.62595,4
27.23070891786062,75.53602202125658,393.3785,4
27.23070887969813,75.53602252451941,390.51947,4
27.230715351323315,75.53602005849204,400.62204,4
27.230721561984364,75.53602108905153,390.8572,4
27.23074061495868,75.53601858355681,393.35776,4
27.230740574445075,75.53601911780378,390.3227,4
27.230740570742807,75.53601916662502,390.04535,4
27.230746951595663,75.53601793314074,393.1404,4
27.230746952884505,75.53601791614507,393.23697,4
27.230746910595364,75.5360184738014,390.0689,4
27.23074691157848,75.53601846083734,390.14258,4
27.230753253687595,75.53601776495402,390.18152,4
27.230753253415866,75.53601776853716,390.16116,4
27.230753261553915,75.53601766122348,390.7708,4
27.230759595098245,75.53601705563472,390.2971,4
27.230765933598146,75.53601641255868,390.03427,4
27.230765937040697,75.53601636716346,390.29214,4
27.230765935660703,75.53601638536075,390.18878,4
27.230785000984774,75.53601376041397,393.34988,4
27.23078499944136,75.53601378076571,393.23428,4
27.230784958061626,75.53601432640545,390.1345,4
27.23079134433995,75.53601306172268,393.39954,4
27.23079130212605,75.5360136183576,390.2373,4
27.230797684770064,75.53601237943592,393.3563,4
27.230797641460168,75.53601295051853,390.11197,4
27.230797640908378,75.53601295779445,390.07062,4
